feature	fold_1_mean_abs_shap	fold_1_rank	fold_2_mean_abs_shap	fold_2_rank	fold_3_mean_abs_shap	fold_3_rank	fold_4_mean_abs_shap	fold_4_rank	fold_5_mean_abs_shap	fold_5_rank	mean_abs_shap_all	mean_rank_all
H3K4me1_promoter_body_delta	0.0011795855422587706	67.0	4.9875191140909543e-05	194.0	0.00012892615323417735	148.0	0.0001100277745059648	181.0	9.186841112274897e-05	190.0	0.00031205661445251427	156.0
DNase_H3K27ac_interaction_rank	0.000287550740464735	193.0	0.00013303685152424053	138.0	0.0002236724510767525	119.0	0.0003372599780870125	109.0	5.270039434467163e-05	224.0	0.00020684408309948246	156.6
H3K36me3_tss_entropy	0.00038197688837120377	162.0	8.770287160390589e-05	162.0	0.0001073210448195161	160.0	0.0002993417400818975	117.0	0.00010417277668603427	182.0	0.00019610306431251152	156.6
balance_H3K4_rank	0.00020558859961668227	212.0	0.00011801130791185598	144.0	5.411458542606778e-05	195.0	0.0003855790669481333	100.0	0.0002249847877513536	139.0	0.0001976556695308186	158.0
H3K27me3_tss_entropy	0.0003367995111054504	175.0	0.00012663469817617926	141.0	0.0001133589232216925	154.0	2.1148638923543373e-05	253.0	0.0006569013061713795	74.0	0.000250968615519649	159.4
H3K9me3_tss_autocorr_rank	0.0006929508518455254	106.0	5.337879929626125e-05	192.0	0.00017763418993395333	130.0	4.651203635956651e-05	227.0	0.00020514319837477507	145.0	0.0002351238151620163	160.0
H3K27me3_gene_slope	0.0004581534353511541	144.0	0.00021501956743464617	114.0	0.0007229148969378529	61.0	0.0	265.0	6.14147172376895e-05	217.0	0.00029150052339226853	160.2
H3K36me3_tss_z_mean_rank	0.0004081922629859021	157.0	0.00020568696156506245	115.0	0.0	227.0	0.00025820382176362864	128.0	0.00011601012619666314	174.0	0.00019761863450225127	160.2
DNase_ratio_mean	0.000320247451104878	178.0	0.00010589226627918332	151.0	1.903288260740155e-05	219.0	0.0003549371640190918	106.0	0.0001933102474744803	148.0	0.000198684002297007	160.4
DNase_H3K4me1_interaction	0.0001781435880879582	230.0	7.707882512777018e-05	170.0	0.0002506505294375847	110.0	0.0003478237663218927	108.0	0.00010227161411242999	184.0	0.00019119366461752717	160.4
H3K4me3_gene_skewness	0.0005924247817952122	117.0	0.0	228.0	0.0001118316115233921	156.0	7.190912405871086e-05	205.0	0.0005223995890242415	97.0	0.00025971302128031135	160.6
gene_length	0.00035378173443833893	169.0	8.455508028315846e-05	165.0	0.00025306698308596277	109.0	0.00011578213034497167	178.0	0.00010194998418323076	185.0	0.00018182718246713251	161.2
H3K4me3_H3K27me3_interaction	0.0002738078033222505	199.0	4.351517701246694e-05	200.0	0.00010112761400233524	162.0	0.00024924404297470515	130.0	0.00030977771291230396	120.0	0.00019549447004481237	162.2
H3K9me3_gene_z_mean	0.0005121375263264924	131.0	0.00016805519107284796	126.0	0.0	227.0	0.0005690785890346739	78.0	1.897905560027143e-05	251.0	0.0002536500724068571	162.6
H3K36me3_gene_kurtosis	0.0005031634157318119	132.0	0.00010366258523677714	152.0	6.428601861455513e-05	185.0	0.00015570613918173884	161.0	9.325883297127114e-05	189.0	0.00018401539834723082	163.8
H3K36me3_H3K9me3_interaction	0.0005797082627520086	120.0	5.402022438033917e-05	191.0	0.0	227.0	0.0003671081235759776	104.0	0.00010513054990221089	180.0	0.00022119343212210728	164.4
H3K27me3_gene_entropy	0.0004786875153040894	140.0	0.000472291268538071	79.0	6.482765667038915e-05	182.0	0.00013982580570174777	168.0	0.0	256.0	0.00023112644924285947	165.0
H3K27ac_tss_slope_rank	0.00036886251304264615	165.0	9.110219816724488e-05	159.0	7.072866963297059e-05	177.0	0.0005791022363195259	76.0	0.0	256.0	0.0002219591234324775	166.6
H3K4me3_tss_kurtosis_rank	5.159507472471745e-05	279.0	0.0011877497429714937	41.0	0.0006557579081483839	65.0	9.044974905437705e-05	193.0	0.0	256.0	0.0003971104949797944	166.8
H3K27ac_tss_entropy_rank	0.0009707241041758656	80.0	0.0	228.0	0.0014622362193364843	35.0	3.166885972624172e-05	242.0	1.911586015134864e-05	250.0	0.0004967490086779881	167.0
H3K27ac_tss_skewness_rank	0.00023513412705992849	208.0	0.00031768348998351185	97.0	0.0003559339943654431	93.0	8.669369766074819e-05	196.0	3.073835058769855e-05	241.0	0.00020523673193146604	167.0
H3K4me1_gene_z_mean	0.00016633327301659255	235.0	0.00014250819431681452	133.0	0.0002427129168112432	114.0	0.0	265.0	0.0005798360199262953	90.0	0.00022627808081418909	167.4
H3K27ac_tss_z_mean_rank	0.0002453049858531122	206.0	0.0	228.0	0.0	227.0	0.0003334398537470691	111.0	0.0006822062700408966	71.0	0.0002521902219282156	168.6
H3K36me3_gene_skewness	0.0002465643214750191	205.0	0.0001134485114601731	147.0	0.00014809662339982884	140.0	5.687226609121996e-05	212.0	0.00020564179041423	144.0	0.0001541247025680942	169.6
H3K4me1_gene_z_std	0.0001841197652384276	225.0	2.7846831174591048e-05	211.0	0.0001788024566116398	128.0	0.000282491134352501	122.0	0.0001562010233587446	163.0	0.0001658922421471808	169.8
H3K27ac_gene_autocorr_rank	3.1424826814370424e-05	290.0	3.061617270366117e-05	208.0	0.0014599088669350847	36.0	0.0007567576954792383	60.0	0.0	256.0	0.0004557415123864709	170.0
H3K4me3_gene_autocorr_rank	0.0006028932051633311	115.0	0.0005238137394593094	74.0	0.00013757448239139577	142.0	0.0	265.0	0.0	256.0	0.00025285628540280727	170.4
H3K4me3_gene_slope_rank	0.000288831028766014	192.0	0.00025122437147147736	106.0	0.0	227.0	0.00017009591098773332	152.0	0.00011483745993294194	176.0	0.00016499775423163332	170.6
H3K27me3_promoter_body_delta	0.0003599915238007937	166.0	2.3786241601032812e-05	215.0	9.010554638616424e-05	167.0	5.639408278319104e-05	213.0	0.0005594485657101026	93.0	0.00021794519205625687	170.8
H3K27ac_H3K27me3_interaction	0.00043510675265196055	151.0	0.0	228.0	8.48695212849026e-05	170.0	8.660968157403543e-05	197.0	0.00039589978352188015	109.0	0.00020049714780655576	171.0
H3K27ac_ratio_mean	0.0004913856020959859	134.0	5.6360388867207534e-05	190.0	6.240872027828705e-05	186.0	0.00020186306363109748	143.0	6.946085046041714e-05	207.0	0.00017629572506659902	172.0
H3K36me3_ratio_mean_rank	2.678577987415205e-05	294.0	0.0009359684781032639	45.0	0.0	227.0	0.0012476965195828916	40.0	0.0	256.0	0.00044209015551206147	172.4
DNase_gene_skewness	0.00043867483754317024	150.0	3.093444943944461e-05	207.0	4.927212163210333e-05	198.0	0.0001424012978862533	166.0	0.00022084894839563638	141.0	0.0001764263309793216	172.4
H3K27me3_tss_z_mean	0.0005243651557545013	128.0	9.197849418168171e-05	157.0	0.0	227.0	8.820595504876865e-05	195.0	0.0001756033609852736	156.0	0.00017603059319404503	172.6
H3K4me3_gene_z_mean_rank	8.813974612770903e-05	264.0	0.0007436013073065574	53.0	0.0	227.0	7.311748360431503e-05	204.0	0.00032221172610706725	119.0	0.00024541405262912974	173.4
H3K9me3_gene_z_mean_rank	0.0002524600884091893	204.0	0.0	228.0	0.0	227.0	0.0005811960110595997	75.0	0.00025211116239785055	135.0	0.0002171534523733279	173.8
H3K9me3_gene_autocorr_rank	0.0005762489116434448	121.0	0.00014501469892464955	132.0	8.11700823538727e-05	173.0	7.354536093223983e-05	203.0	0.0	256.0	0.0001751958107708414	177.0
H3K9me3_tss_slope	0.00044728962634232834	147.0	2.6952933081711372e-05	212.0	6.591654665282762e-05	181.0	0.0002331773743670672	136.0	6.390631372082667e-05	213.0	0.00016744855883295222	177.8
DNase_H3K27me3_interaction	0.00042371706796002134	155.0	6.62972906531273e-05	181.0	2.812243142210711e-05	213.0	6.297836608225879e-05	208.0	0.0002537070736528356	133.0	0.00016696444595407003	178.0
H3K27me3_gene_slope_rank	0.0004345435934757153	153.0	9.241440506310598e-05	156.0	4.312574063250056e-05	200.0	0.00011443942748998579	179.0	7.759815733870455e-05	203.0	0.00015242426480000244	178.2
H3K27me3_tss_skewness	0.0007226217350207719	99.0	4.6976322966271184e-05	198.0	6.953395585050748e-05	178.0	0.00010854186238599115	183.0	3.711750975485978e-05	234.0	0.0001969582771956803	178.4
H3K9me3_tss_z_std	0.0003158180290265429	182.0	0.0	228.0	6.432598574537887e-05	184.0	0.0002341206055055923	135.0	0.0001432098654221804	164.0	0.00015149489713993887	178.6
H3K4me3_tss_z_min_rank	0.0003280123942282732	177.0	0.0	228.0	0.00012687520557677084	149.0	0.0003698184753696316	102.0	3.156453708854985e-05	240.0	0.0001712541224526451	179.2
H3K4me3_promoter_body_delta_rank	0.00042409027445080736	154.0	0.0001636172715939866	128.0	1.846484236510195e-05	222.0	1.8014519742411212e-05	255.0	0.00022231717023703368	140.0	0.00016930081567786815	179.8
H3K9me3_gene_skewness	0.0007190727244526876	101.0	0.00027191695284419637	101.0	0.0	227.0	1.7357261447657564e-05	257.0	6.365564447972871e-05	214.0	0.00021440051664485402	180.0
H3K4me1_tss_slope_rank	0.00018017786350580956	228.0	0.0002854426197487578	98.0	6.45024558110708e-05	183.0	5.408467597492097e-05	216.0	9.706749299273034e-05	187.0	0.00013625502160665787	182.4
H3K27me3_tss_z_std	0.00030039932667487717	188.0	0.0	228.0	0.00015094853060349786	137.0	0.0002146401695291355	139.0	5.016749852588797e-05	225.0	0.0001432311050666797	183.4
H3K36me3_tss_skewness	0.0004716559995951523	141.0	8.795478487441824e-05	160.0	0.00012605908260899368	150.0	4.4155054899818185e-05	231.0	3.157793675351507e-05	239.0	0.0001522805717463795	184.2
DNase_H3K27me3_interaction_rank	0.00048421700242005797	139.0	0.0	228.0	0.0	227.0	0.00016619761397785202	157.0	0.00011610259732658393	173.0	0.00015330344274489877	184.8
H3K36me3_tss_slope	0.00045064870493597445	146.0	4.4891326155091834e-05	199.0	5.701219520819816e-05	191.0	0.0	265.0	0.0002857641685375073	125.0	0.00016766327896735434	185.2
H3K4me1_gene_kurtosis	2.231144576339328e-05	298.0	0.00012030109885007774	143.0	0.0001530573495121659	136.0	9.542533178348483e-05	190.0	0.00017021758279901444	160.0	0.00011226256174162723	185.4
H3K27me3_H3K36me3_interaction	0.00017822547017108117	229.0	9.547095955392938e-05	154.0	0.0	227.0	0.0002473964535015102	131.0	9.464395460481609e-05	188.0	0.00012314736756626737	185.8
H3K4me3_H3K36me3_interaction	0.00012741857825504654	248.0	8.782921388655162e-05	161.0	3.602903598765717e-05	205.0	0.0007252035477691074	63.0	1.250945797592571e-05	253.0	0.0001977979667748577	186.0
H3K4me3_gene_z_mean	0.00021891060035484367	210.0	9.929790001268983e-05	153.0	0.0	227.0	5.012913915972195e-05	220.0	0.00030447870079807534	122.0	0.00013456326806506616	186.4
DNase_H3K9me3_interaction	0.00010901498400079237	256.0	0.00013159286262699746	140.0	5.227728594742614e-05	196.0	4.663642624940735e-05	226.0	0.000357815838948559	115.0	0.00013946747955463648	186.6
H3K4me1_tss_kurtosis_rank	2.87743801351275e-05	292.0	0.0	228.0	0.0	227.0	0.00029381228339031345	118.0	0.0006834820861121762	70.0	0.00020121374992752343	187.0
H3K4me1_tss_autocorr	0.0005320993801154919	126.0	1.5091579924568179e-05	224.0	0.0	227.0	8.30064040956044e-05	198.0	0.00013187318215480392	169.0	0.00015241410925809367	188.8
DNase_gene_slope_rank	0.0003022227641443579	187.0	5.8529018026314506e-05	187.0	0.0001101271958944119	158.0	0.00014664412420622977	164.0	0.0	256.0	0.0001235046204542628	190.4
H3K4me1_H3K9me3_interaction_rank	0.0002540091845227368	203.0	1.5320571240205063e-05	223.0	8.767683498734605e-05	169.0	0.00015987494507040218	159.0	8.17643848316464e-05	200.0	0.0001197291841304673	190.8
H3K9me3_gene_kurtosis	0.00018509566689868282	224.0	7.344044854289657e-05	172.0	6.797359736262559e-05	179.0	5.5509286643556215e-05	214.0	0.0001336506459957229	167.0	0.00010313392908869682	191.2
H3K27me3_H3K4me1_interaction	0.00014118700448061795	246.0	0.00022297644291777746	112.0	6.6711352359265e-05	180.0	9.824720904266402e-05	189.0	4.342966857644904e-05	230.0	0.00011451033547535468	191.4
H3K9me3_promoter_body_delta	0.0002829950843304004	195.0	0.0	228.0	0.0	227.0	0.00011379295029314007	180.0	0.00025809112249551184	132.0	0.00013097583142381047	192.4
H3K27me3_tss_autocorr	0.00046922802967662333	143.0	0.0001400395354565102	136.0	2.8921609213282458e-05	212.0	4.958744976601356e-05	223.0	1.3188777116409754e-05	252.0	0.00014019308024576787	193.2
H3K4me3_H3K4me1_interaction	0.0005941171052080145	116.0	5.784167839237408e-05	188.0	1.2287441443335433e-05	224.0	0.0001060766683533841	184.0	0.0	256.0	0.00015406457867942164	193.6
DNase_gene_z_std_rank	7.491192546917581e-05	272.0	0.00020128025224869204	117.0	0.0	227.0	5.189058211066778e-05	218.0	0.00024178839061018495	136.0	0.00011397423008774412	194.0
H3K27ac_H3K9me3_interaction_rank	0.0004943539107257696	133.0	0.0	228.0	0.00026392992655996725	107.0	2.3073307979317512e-05	250.0	0.0	256.0	0.00015627142905301087	194.8
H3K4me3_H3K9me3_interaction	0.00031116727240676386	184.0	4.828054910490105e-05	195.0	0.0	227.0	0.0001376731928186923	169.0	7.887736063799294e-05	202.0	0.00011519967499367004	195.4
balance_H3K27_rank	0.00024307589246543788	207.0	0.0	228.0	0.0001354065395766431	145.0	4.183900534213562e-05	234.0	0.0001370503954786537	166.0	0.00011147436657257406	196.0
repression_index	0.00021981430947205094	209.0	2.9483061160141617e-05	209.0	0.0003512242448222181	95.0	1.7800882967619524e-05	256.0	6.161455879636669e-05	216.0	0.00013598741144367938	197.0
promoter_entropy_rank	0.00037382100066414136	163.0	0.0001153785155107598	146.0	4.1696815538124705e-05	201.0	0.0	265.0	6.41039630911403e-05	212.0	0.00011900005896083322	197.4
H3K4me1_gene_skewness	0.0008399085973238592	92.0	8.73468923232813e-05	164.0	0.0	227.0	1.4898016821102983e-05	260.0	2.0258612965584606e-05	247.0	0.00019248242388676562	198.0
H3K4me3_ratio_mean_rank	0.00048622008627774205	137.0	0.0	228.0	0.00022865274802524445	118.0	0.0	265.0	2.546224856500736e-05	243.0	0.00014806701657359877	198.2
H3K36me3_tss_kurtosis	0.0008640005895307506	90.0	0.0	228.0	3.4923419642303204e-05	206.0	2.614340538588024e-05	248.0	4.762159080462269e-05	227.0	0.0001945378010727113	199.8
H3K27ac_H3K27me3_interaction_rank	0.0004348298289670321	152.0	0.0	228.0	0.0	227.0	8.832195544450159e-05	194.0	8.084878982974204e-05	201.0	0.00012080011484825516	200.4
H3K4me1_promoter_body_delta_rank	0.0003505994456971151	170.0	0.0	228.0	0.0	227.0	0.0	265.0	0.00032755639349970836	118.0	0.0001356311678393647	201.6
H3K9me3_gene_slope	0.00026522172326993337	200.0	1.9952467803009964e-05	220.0	0.0	227.0	0.00013698213791329156	170.0	8.612714864377278e-05	195.0	0.00010165669552600154	202.4
DNase_H3K9me3_interaction_rank	5.382622035021172e-05	278.0	0.0002554071952912477	105.0	0.0	227.0	0.0001855740539750102	147.0	0.0	256.0	9.896149392329392e-05	202.6
H3K9me3_ratio_mean	0.00015272685652864649	242.0	1.769963875134688e-05	221.0	0.00010844432870484578	159.0	8.077625863921731e-06	264.0	0.00028013561081825344	127.0	0.00011341681213340286	202.6
H3K27ac_tss_autocorr_rank	0.0007048411965148517	103.0	6.611676288412565e-05	182.0	0.0	227.0	0.0	265.0	3.4756118542232905e-05	236.0	0.00016114281558824204	202.6
H3K4me1_tss_z_mean	0.0002815348212717796	196.0	6.069421201225951e-05	185.0	0.00010151287860680259	161.0	5.390680730767712e-05	217.0	0.0	256.0	9.952974383970377e-05	203.0
DNase_gene_z_max_rank	0.00016233469862431243	237.0	7.598160932252546e-05	171.0	5.6288466020206915e-05	193.0	2.164948204050359e-05	252.0	0.00013998378812522471	165.0	9.124760882655463e-05	203.6
H3K4me3_tss_skewness_rank	7.737700648085615e-05	270.0	0.000239825975707382	108.0	0.0	227.0	5.850800343793145e-05	211.0	7.369650335187274e-05	206.0	8.988149779560847e-05	204.4
H3K9me3_gene_slope_rank	0.0003087779377892601	185.0	3.367352334554672e-05	206.0	2.1516605881838348e-05	218.0	0.0	265.0	0.00018228856316200007	150.0	0.00010925132603572904	204.8
H3K9me3_tss_z_min_rank	0.0	305.0	0.0	228.0	0.0002464481322881604	111.0	0.0	265.0	0.0003064366548341227	121.0	0.00011057695742445662	206.0
promoter_entropy	0.00017334695407369746	233.0	6.826643357931091e-05	179.0	0.0	227.0	7.514695451743596e-05	202.0	9.084617100387529e-05	191.0	8.152130263486393e-05	206.4
H3K36me3_tss_slope_rank	0.000319478859332086	180.0	4.30609068362255e-05	201.0	0.0	227.0	6.822224366582829e-05	206.0	6.0137853039352064e-05	219.0	9.817997257469837e-05	206.6
H3K4me1_gene_z_min	0.001131168254565109	70.0	0.0	228.0	0.0	227.0	2.071789553643427e-05	254.0	0.0	256.0	0.00023037723002030863	207.0
H3K9me3_tss_gradient_mean_rank	0.00034534331838981876	171.0	0.0	228.0	0.00024253036320899323	115.0	0.0	265.0	0.0	256.0	0.00011757473631976239	207.0
DNase_gene_z_mean	0.0002640237586882397	201.0	0.0	228.0	0.0	227.0	4.5602406828748364e-05	228.0	0.00017111677680324181	159.0	9.614858846404597e-05	208.6
H3K36me3_gene_skewness_rank	9.754637992607114e-05	258.0	0.0	228.0	0.0	227.0	0.00016757506537657773	154.0	0.00011281038429971344	177.0	7.558636592047246e-05	208.8
DNase_gene_autocorr_rank	8.044393949020783e-05	267.0	0.00022686472862587967	111.0	9.300098663465635e-05	166.0	2.904074484881162e-05	244.0	0.0	256.0	8.587007991991109e-05	208.8
H3K27ac_gene_z_min	0.00014523086565875086	243.0	2.4428399693261148e-05	214.0	0.00035523328289365386	94.0	3.5278088903988484e-05	238.0	0.0	256.0	0.00011203412742993087	209.0
H3K9me3_ratio_mean_rank	2.726989489685782e-05	293.0	5.660661203286679e-05	189.0	0.00027522125437420006	106.0	5.957036982434987e-05	210.0	2.023862827111375e-05	248.0	8.778135187987766e-05	209.2
H3K9me3_gene_kurtosis_rank	5.962229059303003e-05	276.0	0.0	228.0	8.385829503966122e-05	172.0	0.0002864839924945111	121.0	0.0	256.0	8.599291562544047e-05	210.6
H3K27me3_tss_skewness_rank	0.0004436468688443549	149.0	4.1788879192031915e-05	203.0	0.0	227.0	5.002655418909334e-05	221.0	0.0	256.0	0.00010709246044509602	211.2
H3K27me3_tss_slope_rank	0.00018271413261272614	227.0	0.0	228.0	0.0	227.0	0.0001460254222854191	165.0	6.775580840785292e-05	210.0	7.929907266119964e-05	211.4
H3K27me3_ratio_mean_rank	6.05604702467851e-05	275.0	9.316651673528696e-05	155.0	0.0	227.0	0.0001932556933700527	145.0	0.0	256.0	6.939653607042495e-05	211.6
H3K4me1_tss_skewness_rank	0.00011102654593426296	255.0	0.0	228.0	0.0	227.0	0.00041088733404452823	96.0	0.0	256.0	0.00010438277599575823	212.4
H3K27me3_tss_kurtosis_rank	4.244403038874227e-05	284.0	7.336325104282387e-05	173.0	0.00013634255703626696	144.0	0.0	265.0	8.26349439929028e-05	199.0	6.695695649214719e-05	213.0
DNase_tss_z_min	0.0005274743127753723	127.0	2.0423788974521746e-05	219.0	2.1792319065738844e-05	217.0	0.0	265.0	2.8492809031533787e-05	242.0	0.00011963664596943336	214.0
H3K27ac_ratio_mean_rank	0.0003124569627538996	183.0	0.0	228.0	1.864446637084275e-05	220.0	0.0001031831187322434	185.0	0.0	256.0	8.685690957139715e-05	214.4
H3K27me3_tss_z_mean_rank	0.0001867496179717413	223.0	5.045841424100738e-05	193.0	0.0	227.0	6.185080441395122e-05	209.0	4.906893289108132e-05	226.0	6.962555390355624e-05	215.6
H3K27me3_H3K4me1_interaction_rank	0.00019787368050302824	216.0	7.051390486510092e-05	176.0	0.0	227.0	0.0	265.0	8.661463828001968e-05	194.0	7.100044472962977e-05	215.6
H3K9me3_ratio_std_rank	0.00033600253887146884	176.0	2.523955501890976e-05	213.0	0.0	227.0	6.308280204349836e-05	207.0	0.0	256.0	8.48649791867754e-05	215.8
H3K9me3_promoter_body_delta_rank	0.0002945007483856073	189.0	2.8269024080884307e-05	210.0	4.127429696626965e-05	203.0	0.0	265.0	6.111857763804596e-05	218.0	8.503252941416143e-05	217.0
H3K4me1_tss_z_mean_rank	0.00017623453572835767	231.0	0.0	228.0	0.0	227.0	0.00011831221109281021	177.0	5.5142473190050404e-05	222.0	6.993784400224365e-05	217.0
H3K27me3_tss_kurtosis	0.00028962336764329247	190.0	4.1883869765608235e-05	202.0	1.857261572453355e-05	221.0	2.916756660174111e-05	243.0	4.25633223618383e-05	231.0	8.436214841940272e-05	217.4
H3K9me3_axis_sum_rank	7.128292102891346e-05	273.0	8.168623901104422e-05	167.0	0.0001146289487541092	153.0	0.0	265.0	4.359395900032846e-05	229.0	6.223841355887906e-05	217.4
H3K27me3_ratio_std_rank	0.00011347610070366217	254.0	0.0	228.0	4.6406613203425526e-05	199.0	0.00018191848286307612	150.0	0.0	256.0	6.836023935403277e-05	217.4
H3K4me3_H3K4me1_interaction_rank	0.0	305.0	0.0	228.0	0.0001216006702924827	151.0	0.00018409141768228185	149.0	0.0	256.0	6.113841759495292e-05	217.8
tss_length_rank	0.0001412815209417286	245.0	0.0	228.0	0.0	227.0	4.9628761015796475e-05	222.0	0.00013249742175023787	168.0	6.468154074155258e-05	218.0
H3K27me3_promoter_body_delta_rank	0.00016385069598573505	236.0	0.0	228.0	0.0	227.0	0.00020047805668010343	144.0	0.0	256.0	7.28657505331677e-05	218.2
promoter_variability_rank	9.287050066119689e-05	261.0	0.00020207934535438886	116.0	0.0	227.0	0.0	265.0	5.5028437175584595e-05	223.0	6.999565663823406e-05	218.4
H3K27me3_gene_entropy_rank	0.0005694535492629474	122.0	0.0	228.0	1.2900629647163523e-05	223.0	0.0	265.0	0.0	256.0	0.0001164708357820222	218.8
H3K36me3_H3K9me3_interaction_rank	4.2650688033434425e-05	283.0	0.0	228.0	9.899779826556575e-05	163.0	0.00014182428315121068	167.0	1.0749397146980497e-05	254.0	5.884443331943827e-05	219.0
H3K4me3_H3K9me3_interaction_rank	0.00014432086501023537	244.0	0.0	228.0	0.0	227.0	4.5391275259058934e-05	229.0	0.00012330409192844258	171.0	6.260324643954738e-05	219.8
H3K4me3_H3K36me3_interaction_rank	1.0255516796762288e-05	303.0	0.0	228.0	0.00016181346101774505	134.0	0.0	265.0	0.00012467738280614048	170.0	5.9349272124129556e-05	220.0
H3K36me3_gene_autocorr_rank	1.5250969943440147e-05	300.0	0.0	228.0	0.0	227.0	0.0004508590502274205	92.0	0.0	256.0	9.322200403417212e-05	220.6
H3K4me1_gene_slope	0.00020344932476791219	213.0	0.0	228.0	3.2116837573984225e-05	210.0	7.999610699124907e-05	201.0	0.0	256.0	6.31124538666291e-05	221.6
H3K9me3_axis_sum	0.00011713590017233744	251.0	0.0	228.0	2.3882451664610622e-05	215.0	4.786847873064168e-05	224.0	8.479106432430852e-05	196.0	5.4735578978379654e-05	222.8
H3K27ac_gene_z_mean_rank	2.6367200019192558e-05	295.0	0.0	228.0	0.000591950337351035	70.0	0.0	265.0	0.0	256.0	0.0001236635074740455	222.8
H3K27me3_H3K9me3_interaction_rank	0.00027594115256283295	197.0	0.0	228.0	7.296372570410576e-05	175.0	0.0	265.0	0.0	256.0	6.978097565338774e-05	224.2
H3K9me3_tss_z_max	0.00025517166148578536	202.0	0.0	228.0	4.106850584169639e-05	204.0	4.394939074736224e-05	232.0	0.0	256.0	6.80379116149688e-05	224.4
H3K4me1_tss_autocorr_rank	0.00019931815194750078	215.0	0.0	228.0	0.0	227.0	2.1959521420734712e-05	251.0	7.709791648019391e-05	204.0	5.967511796968588e-05	225.0
H3K9me3_tss_kurtosis_rank	0.00015772509394233132	239.0	0.0	228.0	0.0	227.0	4.0600429234553985e-05	236.0	8.376185040432511e-05	197.0	5.641747471624208e-05	225.4
H3K4me1_gene_z_mean_rank	0.00017462903079340934	232.0	0.0	228.0	0.00011738302862562864	152.0	0.0	265.0	0.0	256.0	5.840241188380759e-05	226.6
H3K27ac_gene_z_std_rank	0.0003432827594130247	174.0	0.0	228.0	0.0	227.0	2.3346316370912923e-05	249.0	0.0	256.0	7.332581515678752e-05	226.8
H3K9me3_tss_z_mean	0.00011614856223873621	253.0	1.4973496833886932e-05	225.0	7.261423942535142e-06	226.0	4.086292608311241e-05	235.0	8.327457466174004e-05	198.0	5.250419675200215e-05	227.4
H3K27me3_H3K36me3_interaction_rank	0.0001576028227177613	240.0	0.0	228.0	8.936701378578328e-05	168.0	0.0	265.0	3.3333573264584004e-05	237.0	5.606068195362572e-05	227.6
H3K27me3_tss_z_std_rank	0.00019465529510074228	217.0	0.0	228.0	0.0	227.0	3.24316681130293e-05	240.0	4.4342707357111636e-05	228.0	5.428593411417665e-05	228.0
H3K4me1_gene_kurtosis_rank	9.569508814774061e-05	259.0	0.0	228.0	0.0	227.0	0.00013228035875659133	174.0	0.0	256.0	4.559508938086639e-05	228.8
H3K4me1_gene_autocorr_rank	7.652342403452586e-05	271.0	0.0	228.0	3.465005188789334e-05	207.0	0.00010863534051484293	182.0	0.0	256.0	4.396176328745243e-05	228.8
H3K9me3_tss_z_min	0.00013231724342405182	247.0	0.0	228.0	0.0	227.0	0.00010102673834425011	187.0	0.0	256.0	4.6668796353660384e-05	229.0
H3K4me1_axis_sum_rank	3.2108108362937315e-05	289.0	0.0	228.0	0.00025870821763945585	108.0	0.0	265.0	0.0	256.0	5.8163265200478635e-05	229.2
H3K9me3_ratio_std	0.00018346718309949546	226.0	0.0	228.0	5.1292870238540595e-05	197.0	0.0	265.0	4.180119620424485e-05	232.0	5.531224990845618e-05	229.6
H3K27me3_H3K9me3_interaction	0.0001900996825781873	221.0	0.0	228.0	0.0	227.0	0.0	265.0	6.910235842540073e-05	209.0	5.184040820071761e-05	230.0
H3K9me3_tss_skewness	6.615949791291285e-05	274.0	3.594752573834371e-05	205.0	0.0	227.0	0.0	265.0	0.00010650091672830544	179.0	4.1721588075912405e-05	230.0
H3K36me3_tss_z_std_rank	3.4859406819285425e-05	288.0	0.0	228.0	0.0	227.0	5.483271857512359e-05	215.0	8.695525298217881e-05	193.0	3.532947567531756e-05	230.2
H3K4me1_tss_z_min_rank	0.00021005932125711346	211.0	0.0	228.0	0.0	227.0	0.0	265.0	5.792503506048541e-05	220.0	5.359687126351978e-05	230.2
H3K4me1_gene_slope_rank	0.00019364116170003456	218.0	0.0	228.0	0.0	227.0	3.8659480333073375e-05	237.0	2.2683159399966804e-05	246.0	5.099676028661495e-05	231.2
H3K36me3_gene_kurtosis_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.00014858011605353743	162.0	3.6446282768214825e-05	235.0	3.7005279764350455e-05	231.4
H3K36me3_gene_z_max_rank	1.4753852452368164e-05	301.0	0.0	228.0	0.0	227.0	0.0	265.0	0.00023422763418900802	138.0	4.979629732827524e-05	231.8
DNase_H3K4me1_interaction_rank	8.137027224341755e-05	266.0	0.0001178164405664243	145.0	0.0	227.0	0.0	265.0	0.0	256.0	3.9837342561968366e-05	231.8
H3K27me3_tss_entropy_rank	0.0	305.0	2.2799038670691818e-05	217.0	5.8456801572320405e-05	189.0	0.0	265.0	0.00010064593577099124	186.0	3.638035520280069e-05	232.4
H3K36me3_tss_skewness_rank	4.001023381517867e-05	286.0	0.0	228.0	0.0	227.0	3.34509954126604e-05	239.0	0.00010332856326607983	183.0	3.535795849878378e-05	232.6
H3K4me1_gene_z_max_rank	2.9239294348363655e-05	291.0	0.00017460063601452155	125.0	0.0	227.0	0.0	265.0	0.0	256.0	4.0767986072577044e-05	232.8
